Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1547334000.0 503.0 42 0 NA NA NA NA NA 155 0 NA NA NA NA NA 200 139 NA NA NA NA NA 356 429 NA NA NA NA NA
1547334000.0 504.0 43 0 NA NA NA NA NA 157 0 NA NA NA NA NA 192 136 NA NA NA NA NA 455 410 NA NA NA NA NA
1547334000.0 505.0 43 0 NA NA NA NA NA 156 0 NA NA NA NA NA 181 132 NA NA NA NA NA 477 268 NA NA NA NA NA
1547334000.0 506.0 42 0 NA NA NA NA NA 155 0 NA NA NA NA NA 181 128 NA NA NA NA NA 542 224 NA NA NA NA NA
1547334000.0 507.0 36 0 NA NA NA NA NA 154 0 NA NA NA NA NA 190 119 NA NA NA NA NA 315 201 NA NA NA NA NA
1547334000.0 508.0 42 0 NA NA NA NA NA 154 0 NA NA NA NA NA 168 137 NA NA NA NA NA 321 338 NA NA NA NA NA
1547334000.0 509.0 39 0 NA NA NA NA NA 154 0 NA NA NA NA NA 166 119 NA NA NA NA NA 482 225 NA NA NA NA NA
1547334000.0 510.0 37 0 NA NA NA NA NA 155 0 NA NA NA NA NA 255 138 NA NA NA NA NA 365 344 NA NA NA NA NA
1547334000.0 511.0 48 0 NA NA NA NA NA 163 0 NA NA NA NA NA 10053 129 NA NA NA NA NA 10849 224 NA NA NA NA NA
1547334000.0 512.0 21 44 0 NA NA NA NA 116 160 0 NA NA NA NA 2004 194 131 NA NA NA NA 27979 574 275 NA NA NA NA
1547334000.0 513.0 21 49 0 NA NA NA NA 116 162 0 NA NA NA NA 727 173 146 NA NA NA NA 2100 551 525 NA NA NA NA
1547334000.0 514.0 21 47 0 NA NA NA NA 116 164 0 NA NA NA NA 377 184 134 NA NA NA NA 1301 521 231 NA NA NA NA
1547334000.0 515.0 21 39 0 NA NA NA NA 116 161 0 NA NA NA NA 1949 169 129 NA NA NA NA 30016 654 392 NA NA NA NA
1547334000.0 516.0 22 44 0 NA NA NA NA 116 161 0 NA NA NA NA 580 176 128 NA NA NA NA 1282 391 522 NA NA NA NA
1547334000.0 517.0 20 46 0 NA NA NA NA 116 161 0 NA NA NA NA 905 190 139 NA NA NA NA 1736 481 331 NA NA NA NA
1547334000.0 518.0 21 39 0 NA NA NA NA 116 160 0 NA NA NA NA 2000 161 131 NA NA NA NA 24533 556 381 NA NA NA NA
1547334000.0 519.0 19 47 0 NA NA NA NA 116 162 0 NA NA NA NA 606 177 133 NA NA NA NA 2099 505 360 NA NA NA NA
1547334000.0 520.0 21 38 0 NA NA NA NA 116 162 0 NA NA NA NA 910 178 141 NA NA NA NA 1709 285 349 NA NA NA NA
1547334000.0 521.0 20 48 0 NA NA NA NA 119 162 0 NA NA NA NA 610 164 115 NA NA NA NA 2020 599 190 NA NA NA NA
1547334000.0 522.0 19 38 0 NA NA NA NA 116 161 0 NA NA NA NA 2024 182 117 NA NA NA NA 13676 534 219 NA NA NA NA
1547334000.0 523.0 22 57 0 NA NA NA NA 120 169 0 NA NA NA NA 1396 277 192 NA NA NA NA 3173 679 535 NA NA NA NA
1547334000.0 524.0 19 46 0 NA NA NA NA 116 162 0 NA NA NA NA 904 171 141 NA NA NA NA 1700 338 224 NA NA NA NA
1547334000.0 525.0 20 40 0 NA NA NA NA 116 162 0 NA NA NA NA 542 163 125 NA NA NA NA 2648 288 333 NA NA NA NA
1547334000.0 526.0 21 38 0 NA NA NA NA 116 162 0 NA NA NA NA 1966 161 151 NA NA NA NA 30016 296 323 NA NA NA NA
1547334000.0 527.0 21 49 0 NA NA NA NA 116 163 0 NA NA NA NA 903 179 135 NA NA NA NA 1212 703 504 NA NA NA NA
1547334000.0 528.0 21 47 0 NA NA NA NA 116 163 0 NA NA NA NA 580 186 134 NA NA NA NA 1282 758 360 NA NA NA NA
1547334000.0 529.0 21 42 0 NA NA NA NA 116 161 0 NA NA NA NA 1979 159 133 NA NA NA NA 30016 300 375 NA NA NA NA
1547334000.0 530.0 20 41 0 NA NA NA NA 116 163 0 NA NA NA NA 900 194 124 NA NA NA NA 1109 528 258 NA NA NA NA
1547334000.0 531.0 59 0 NA NA NA NA NA 263 0 NA NA NA NA NA 162 123 NA NA NA NA NA 306 230 NA NA NA NA NA
1547334000.0 534.0 46 0 NA NA NA NA NA 173 0 NA NA NA NA NA 187 136 NA NA NA NA NA 418 224 NA NA NA NA NA
1547334000.0 535.0 46 0 NA NA NA NA NA 167 0 NA NA NA NA NA 710 131 NA NA NA NA NA 1036 215 NA NA NA NA NA
1547334000.0 536.0 46 0 NA NA NA NA NA 172 0 NA NA NA NA NA 279 135 NA NA NA NA NA 583 308 NA NA NA NA NA
1547334000.0 541.0 56 0 NA NA NA NA NA 171 0 NA NA NA NA NA 186 125 NA NA NA NA NA 351 226 NA NA NA NA NA
1547334000.0 545.0 45 0 NA NA NA NA NA 170 0 NA NA NA NA NA 240 129 NA NA NA NA NA 356 351 NA NA NA NA NA
1547334000.0 551.0 20 42 0 NA NA NA NA 120 162 0 NA NA NA NA 1112 206 136 NA NA NA NA 3174 729 539 NA NA NA NA
1547334000.0 552.0 20 46 0 NA NA NA NA 116 163 0 NA NA NA NA 918 200 127 NA NA NA NA 1535 573 208 NA NA NA NA
1547334000.0 554.0 20 47 0 NA NA NA NA 116 162 0 NA NA NA NA 1952 229 159 NA NA NA NA 3894 836 934 NA NA NA NA
1547334000.0 555.0 22 46 0 NA NA NA NA 120 162 0 NA NA NA NA 1075 157 111 NA NA NA NA 1913 360 258 NA NA NA NA
1547334000.0 556.0 21 47 0 NA NA NA NA 116 163 0 NA NA NA NA 333 177 136 NA NA NA NA 597 414 248 NA NA NA NA
1547334000.0 560.0 45 0 NA NA NA NA NA 155 0 NA NA NA NA NA 172 122 NA NA NA NA NA 410 210 NA NA NA NA NA
1547334000.0 561.0 46 0 NA NA NA NA NA 155 0 NA NA NA NA NA 183 133 NA NA NA NA NA 482 224 NA NA NA NA NA
1547334000.0 562.0 21 41 0 NA NA NA NA 116 161 0 NA NA NA NA 333 198 122 NA NA NA NA 669 571 229 NA NA NA NA
1547334000.0 7.21 60 164 210 67 0 NA NA 191 686 456 188 0 NA NA 920 563 583 180 349 NA NA 1279 1127 1022 275 485 NA NA
1547334000.0 7.4 61 250 216 68 0 NA NA 190 804 471 193 0 NA NA 867 1327 700 332 622 NA NA 1217 1725 833 570 850 NA NA
1547334000.0 8.0 NA 115 160 56 0 NA NA NA 690 366 169 0 NA NA NA 1697 600 161 249 NA NA NA 1029 924 282 340 NA NA
