Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1546207200.0 13.0 NA 82 247 0 NA NA NA NA 162 310 0 NA NA NA NA 738 4416 1329 NA NA NA NA 1062 5062 1515 NA NA NA
1546207200.0 130.0 59 76 246 NA NA NA NA 107 115 305 NA NA NA NA 1270 724 3151 NA NA NA NA 1418 906 4005 NA NA NA NA
1546207200.0 1301.0 67 88 173 NA NA NA NA 111 126 235 NA NA NA NA 2217 783 1926 NA NA NA NA 2762 1412 2124 NA NA NA NA
1546207200.0 1301.17 61 104 186 NA NA NA NA 104 143 246 NA NA NA NA 2381 1619 2027 NA NA NA NA 2818 2485 2244 NA NA NA NA
1546207200.0 1302.17 66 126 209 NA NA NA NA 109 147 256 NA NA NA NA 11657 1072 2763 NA NA NA NA 12437 1272 3200 NA NA NA NA
1546207200.0 1303.0 70 110 213 NA NA NA NA 118 130 246 NA NA NA NA 17619 797 3781 NA NA NA NA 18615 996 4299 NA NA NA NA
1546207200.0 1303.17 69 126 214 NA NA NA NA 112 147 257 NA NA NA NA 18232 884 3635 NA NA NA NA 19389 1115 4227 NA NA NA NA
1546207200.0 1306.0 NA 104 274 0 NA NA NA NA 169 338 0 NA NA NA NA 834 3247 1626 NA NA NA NA 1519 4003 2075 NA NA NA
1546207200.0 1307.0 NA 99 146 57 0 NA NA NA 163 188 81 0 NA NA NA 907 1267 317 661 NA NA NA 1883 1624 391 744 NA NA
1546207200.0 1308.0 NA 85 143 44 0 NA NA NA 163 184 80 0 NA NA NA 817 962 317 662 NA NA NA 1533 1138 631 733 NA NA
1546207200.0 1309.0 NA 95 290 0 NA NA NA NA 171 349 0 NA NA NA NA 1044 3935 1549 NA NA NA NA 1496 4864 1826 NA NA NA
1546207200.0 131.0 55 76 245 NA NA NA NA 108 117 305 NA NA NA NA 2367 798 3320 NA NA NA NA 2837 1023 4565 NA NA NA NA
1546207200.0 1310.0 NA 97 289 0 NA NA NA NA 170 347 0 NA NA NA NA 908 3769 1501 NA NA NA NA 1266 6231 1599 NA NA NA
1546207200.0 1311.0 NA 101 265 0 65 NA NA NA 167 321 0 100 NA NA NA 819 2433 1637 438 NA NA NA 1654 3112 1731 547 NA NA
1546207200.0 1312.0 NA 96 286 0 NA NA NA NA 171 347 0 NA NA NA NA 1012 3864 1540 NA NA NA NA 1339 4769 1791 NA NA NA
1546207200.0 1313.0 NA 91 283 0 NA NA NA NA 172 349 0 NA NA NA NA 793 4634 1522 NA NA NA NA 1044 5103 1746 NA NA NA
1546207200.0 1314.0 NA 91 283 0 NA NA NA NA 170 347 0 NA NA NA NA 948 3567 1506 NA NA NA NA 1175 4082 1710 NA NA NA
1546207200.0 1315.0 NA 98 281 0 NA NA NA NA 166 340 0 NA NA NA NA 798 3252 1509 NA NA NA NA 1681 4594 1737 NA NA NA
1546207200.0 1316.0 NA 87 282 0 NA NA NA NA 167 343 0 NA NA NA NA 794 3380 1468 NA NA NA NA 1000 4204 1665 NA NA NA
1546207200.0 1317.0 NA 85 281 0 NA NA NA NA 166 340 0 NA NA NA NA 786 3400 1490 NA NA NA NA 1025 4516 1709 NA NA NA
1546207200.0 1318.0 NA 94 282 0 NA NA NA NA 166 340 0 NA NA NA NA 760 3255 1453 NA NA NA NA 965 4041 1713 NA NA NA
1546207200.0 1319.0 NA 87 280 0 NA NA NA NA 166 340 0 NA NA NA NA 767 3236 1480 NA NA NA NA 970 3799 1709 NA NA NA
1546207200.0 1320.0 NA 87 279 0 NA NA NA NA 169 341 0 NA NA NA NA 839 3389 1468 NA NA NA NA 1051 4161 1658 NA NA NA
1546207200.0 1321.0 NA 105 285 0 NA NA NA NA 169 341 0 NA NA NA NA 833 3429 1488 NA NA NA NA 1395 4828 1666 NA NA NA
1546207200.0 1322.0 NA 89 280 0 NA NA NA NA 168 343 0 NA NA NA NA 816 3353 1476 NA NA NA NA 1055 3856 1696 NA NA NA
1546207200.0 1323.0 NA 101 277 0 NA NA NA NA 166 337 0 NA NA NA NA 761 3185 1479 NA NA NA NA 980 3948 1728 NA NA NA
1546207200.0 1324.0 NA 93 289 0 NA NA NA NA 172 348 0 NA NA NA NA 985 3759 1530 NA NA NA NA 1265 4614 1750 NA NA NA
1546207200.0 1325.0 NA 94 285 0 69 NA NA NA 172 350 0 106 NA NA NA 1092 3923 1512 488 NA NA NA 1379 4737 1908 610 NA NA
1546207200.0 1325.1 NA 106 149 0 NA NA NA NA 172 188 0 NA NA NA NA 1097 1580 717 NA NA NA NA 1945 2118 785 NA NA NA
1546207200.0 1325.2 NA 102 287 0 NA NA NA NA 172 348 0 NA NA NA NA 1099 3922 1517 NA NA NA NA 1582 4780 1728 NA NA NA
1546207200.0 1325.3 NA 94 141 0 NA NA NA NA 172 183 0 NA NA NA NA 1125 1493 688 NA NA NA NA 2060 1691 757 NA NA NA
1546207200.0 1325.4 NA 93 286 0 NA NA NA NA 172 350 0 NA NA NA NA 1029 3834 1491 NA NA NA NA 1440 4532 1717 NA NA NA
1546207200.0 1325.5 NA 154 0 NA NA NA NA NA 238 0 NA NA NA NA NA 4950 317 NA NA NA NA NA 6754 367 NA NA NA NA
1546207200.0 1325.51 NA 143 0 NA NA NA NA NA 233 0 NA NA NA NA NA 3212 304 NA NA NA NA NA 4111 340 NA NA NA NA
1546207200.0 1325.6 NA 208 NA NA NA NA NA NA 280 NA NA NA NA NA NA 11492 NA NA NA NA NA NA 13639 NA NA NA NA NA
1546207200.0 1325.7 NA 201 0 NA NA NA NA NA 279 0 NA NA NA NA NA 12104 319 NA NA NA NA NA 15765 408 NA NA NA NA
1546207200.0 1326.0 NA 92 277 0 NA NA NA NA 171 343 0 NA NA NA NA 856 3372 1510 NA NA NA NA 1098 4064 1747 NA NA NA
1546207200.0 1327.0 NA 90 281 0 NA NA NA NA 170 344 0 NA NA NA NA 888 3595 1525 NA NA NA NA 1187 4676 1739 NA NA NA
1546207200.0 1328.0 NA 93 284 0 NA NA NA NA 172 347 0 NA NA NA NA 961 3591 1516 NA NA NA NA 1222 4151 1743 NA NA NA
1546207200.0 1329.0 NA 90 281 0 NA NA NA NA 170 343 0 NA NA NA NA 848 3362 1507 NA NA NA NA 1032 4007 1738 NA NA NA
1546207200.0 1329.1 NA 157 0 NA NA NA NA NA 224 0 NA NA NA NA NA 9086 268 NA NA NA NA NA 10684 304 NA NA NA NA
1546207200.0 133.0 71 86 278 NA NA NA NA 124 122 315 NA NA NA NA 10172 1052 4228 NA NA NA NA 10861 1310 4902 NA NA NA NA
1546207200.0 1330.0 NA 89 296 0 NA NA NA NA 170 361 0 NA NA NA NA 921 3584 1533 NA NA NA NA 1134 4330 1748 NA NA NA
1546207200.0 1331.0 NA 89 283 0 NA NA NA NA 170 343 0 NA NA NA NA 908 3378 1487 NA NA NA NA 1151 3900 1752 NA NA NA
1546207200.0 1332.0 NA 90 280 0 NA NA NA NA 171 349 0 NA NA NA NA 995 3632 1507 NA NA NA NA 1295 4362 1726 NA NA NA
1546207200.0 1333.0 NA 89 278 0 NA NA NA NA 170 343 0 NA NA NA NA 878 3419 1523 NA NA NA NA 1118 4129 1771 NA NA NA
1546207200.0 1334.0 NA 91 289 0 NA NA NA NA 173 348 0 NA NA NA NA 1012 3729 1530 NA NA NA NA 1283 4626 1735 NA NA NA
