Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1547244000.0 1310.0 NA 344 741 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 2283 4563 1680 NA NA NA NA 2837 3917 1824 NA NA NA
1547244000.0 1311.0 NA 357 650 0 220 NA NA NA 2097300 2097420 0 2097260 NA NA NA 1395 2392 1568 635 NA NA NA 1182 2267 1654 609 NA NA
1547244000.0 1312.0 NA 326 757 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 2494 6320 1645 NA NA NA NA 2022 5683 1771 NA NA NA
1547244000.0 1313.0 NA 381 749 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 1588 7296 1478 NA NA NA NA 1501 4304 1632 NA NA NA
1547244000.0 1314.0 NA 385 701 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 1508 4301 1467 NA NA NA NA 1039 3947 1566 NA NA NA
1547244000.0 1315.0 NA 356 713 0 NA NA NA NA 2097300 2097440 0 NA NA NA NA 1019 2895 1203 NA NA NA NA 815 3088 1289 NA NA NA
1547244000.0 1316.0 NA 357 734 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 1280 3316 1342 NA NA NA NA 1232 3235 1457 NA NA NA
1547244000.0 1317.0 NA 366 706 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 1449 3515 1447 NA NA NA NA 941 4273 1543 NA NA NA
1547244000.0 1318.0 NA 355 731 0 NA NA NA NA 2097300 2097440 0 NA NA NA NA 1018 2493 1136 NA NA NA NA 714 2389 1217 NA NA NA
1547244000.0 1319.0 NA 367 709 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 1339 4334 1366 NA NA NA NA 858 4794 1444 NA NA NA
1547244000.0 132.0 270 302 638 NA NA NA NA 2097350 2097280 2097430 NA NA NA NA 5490 1221 2857 NA NA NA NA 2863 886 2493 NA NA NA NA
1547244000.0 1320.0 NA 370 701 0 NA NA NA NA 2097300 2097440 0 NA NA NA NA 1656 3778 1439 NA NA NA NA 1024 4404 1531 NA NA NA
1547244000.0 1321.0 NA 380 655 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 1648 4259 1559 NA NA NA NA 1309 4280 1646 NA NA NA
1547244000.0 1322.0 NA 360 669 0 NA NA NA NA 2097300 2097440 0 NA NA NA NA 1684 4173 1629 NA NA NA NA 1417 4035 1757 NA NA NA
1547244000.0 1323.0 NA 352 474 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 1344 4007 1460 NA NA NA NA 1049 6467 1555 NA NA NA
1547244000.0 1324.0 NA 381 755 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 2183 4788 1694 NA NA NA NA 1598 3826 1819 NA NA NA
1547244000.0 1325.0 NA 371 725 0 238 NA NA NA 2097300 2097450 0 2097260 NA NA NA 1911 5740 1493 932 NA NA NA 1277 5444 1627 945 NA NA
1547244000.0 1325.1 NA 384 479 0 NA NA NA NA 2097300 2097330 0 NA NA NA NA 1187 1295 488 NA NA NA NA 824 1087 585 NA NA NA
1547244000.0 1325.2 NA 370 743 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 1765 4857 1584 NA NA NA NA 1199 3820 1725 NA NA NA
1547244000.0 1325.3 NA 364 481 0 NA NA NA NA 2097300 2097330 0 NA NA NA NA 1317 1292 438 NA NA NA NA 976 1063 507 NA NA NA
1547244000.0 1325.4 NA 384 753 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 1400 3970 1350 NA NA NA NA 876 3012 1438 NA NA NA
1547244000.0 1325.5 NA 411 0 NA NA NA NA NA 2097380 0 NA NA NA NA NA 12055 243 NA NA NA NA NA 10158 426 NA NA NA NA
1547244000.0 1325.51 NA 460 0 NA NA NA NA NA 2097370 0 NA NA NA NA NA 3643 178 NA NA NA NA NA 2635 211 NA NA NA NA
1547244000.0 1325.6 NA 324 NA NA NA NA NA NA 2097380 NA NA NA NA NA NA 18501 NA NA NA NA NA NA 12642 NA NA NA NA NA
1547244000.0 1325.7 NA 453 0 NA NA NA NA NA 2097400 0 NA NA NA NA NA 18506 286 NA NA NA NA NA 11078 415 NA NA NA NA
1547244000.0 1325.8 NA 484 0 NA NA NA NA NA 2097400 0 NA NA NA NA NA 11824 220 NA NA NA NA NA 5884 292 NA NA NA NA
1547244000.0 1326.0 NA 357 727 0 NA NA NA NA 2097300 2097440 0 NA NA NA NA 1150 2838 1195 NA NA NA NA 928 2556 1255 NA NA NA
1547244000.0 1327.0 NA 363 737 0 NA NA NA NA 2097300 2097440 0 NA NA NA NA 1537 2958 1209 NA NA NA NA 1367 2597 1267 NA NA NA
1547244000.0 1328.0 NA 338 731 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 1411 3171 1238 NA NA NA NA 1258 2638 1324 NA NA NA
1547244000.0 1329.0 NA 359 702 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 1540 4970 1449 NA NA NA NA 1107 5920 1545 NA NA NA
1547244000.0 1329.1 NA 443 0 NA NA NA NA NA 2097390 0 NA NA NA NA NA 18344 241 NA NA NA NA NA 15131 388 NA NA NA NA
1547244000.0 133.0 240 325 667 NA NA NA NA 2097360 2097280 2097440 NA NA NA NA 10015 1277 3952 NA NA NA NA 4301 799 2898 NA NA NA NA
1547244000.0 1330.0 NA 370 772 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 1701 4415 1564 NA NA NA NA 1165 3662 1674 NA NA NA
1547244000.0 1331.0 NA 355 747 0 NA NA NA NA 2097300 2097450 0 NA NA NA NA 1245 2940 1211 NA NA NA NA 1151 2579 1279 NA NA NA
